posted,neighborhood,post title,number bedrooms,sqft,URL,price,neighborhood_simplified
2022-04-04 15:36:00,Ladner,5 bedroom House one kitchen,5.0,2800.0,https://vancouver.craigslist.org/rds/apa/d/delta-central-bedroom-house-one-kitchen/7467049635.html,3900,
2022-04-04 15:36:00,Langley,1 Bedroom Basement Suite,1.0,950.0,https://vancouver.craigslist.org/rds/apa/d/langley-bedroom-basement-suite/7467050452.html,1550,Langley
2022-04-04 15:34:00,29Th Ave Station,1BR Suite of Newer home 29th Station Avail Now,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-1br-suite-of-newer-home-29th/7455797261.html,1000,
2022-04-04 15:28:00,New Westminster Dt,"2 Bed, 2 Bath Apartment in Downtown NW MLS",2.0,819.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-bed-bath/7467047164.html,2300,New Westminster
2022-04-04 15:25:00,South Cambie,1 Bed 1 Bath Apartment with A/C,1.0,650.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-apartment-with-c/7467045694.html,2350,
2022-04-04 15:24:00,Joyce Collingwood,New 1 bedroom + flex Joyce  Furnished,1.0,529.0,https://vancouver.craigslist.org/van/apa/d/vancouver-new-bedroom-flex-joyce/7467045408.html,2700,
2022-04-04 15:23:00,Vancouver,"Bright, spacious 2BR ( 2 bath) in Shaughnessy-Kerrisdale",2.0,900.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bright-spacious-2br-bath-in/7466174444.html,2790,Vancouver
2022-04-04 15:18:00,Downtown Vancouver,"Luxurious 2 Bedroom, 2 Bathroom Apartment in Coal Harbour",2.0,1701.0,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-bedroom-bathroom/7467028249.html,7000,Vancouver
2022-04-04 15:16:00,City Of Vancouver,Unfurnished 3 bedroom on King Ed near Cambie St**,3.0,909.0,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-bedroom-on-king/7467042246.html,3850,Vancouver
2022-04-04 15:16:00,Wesbrook Mall,UBC Wesbrook 2 beds 2 baths high rise condo furnished,2.0,775.0,https://vancouver.craigslist.org/van/apa/d/vancouver-ubc-wesbrook-beds-baths-high/7467042239.html,4000,
2022-04-04 15:13:00,North Vancouver,1 Bedroom Apartment for Rent,1.0,700.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bedroom-apartment-for/7467040875.html,1900,North Vancouver
2022-04-04 15:08:00,New Westminster,"JUNE 1,2022",1.0,675.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-june-12022/7467038840.html,1780,New Westminster
2022-04-04 15:06:00,Burke Mt. Coquitlam,Brand New Executive townhouse,3.0,,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-brand-new/7467037053.html,2999,Coquitlam
2022-04-04 15:04:00,Burnaby,Jr 1 bedroom (studio)- Station Square Metrotown - FURNISHED,1.0,470.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-jr-bedroom-studio-station/7467037147.html,2000,Burnaby
2022-04-04 15:04:00,Coquitlam,"New and bright 2 bedroom, one bathroom basement",2.0,,https://vancouver.craigslist.org/pml/apa/d/coquitlam-new-and-bright-bedroom-one/7467037043.html,1700,Coquitlam
2022-04-04 15:01:00,Bolivar Heights Surrey,Bachelor studio,1.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-bachelor-studio/7467035399.html,1100,Surrey
2022-04-04 15:00:00,Burnaby Sfu Simon Fraser,BURNABY SFU FURNISHED 2 BED | 2 BATH | DEN | PARKING,2.0,1000.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-burnaby-sfu-furnished-bed-bath/7458261632.html,2700,Burnaby
2022-04-04 14:59:00,Lanley,Brand new furnished 2bed+2 bath Condo near Lanley Costco,2.0,870.0,https://vancouver.craigslist.org/van/apa/d/langley-brand-new-furnished-2bed2-bath/7460802793.html,2400,
2022-04-04 14:56:00,Sullivan Station,2 bedroom basement,2.0,1100.0,https://vancouver.craigslist.org/rds/apa/d/surrey-east-bedroom-basement/7467033843.html,1600,
2022-04-04 14:35:00,Vancouver,3 levels with an amazing rooftop deck.  Rarely available.,2.0,1000.0,https://vancouver.craigslist.org/van/apa/d/vancouver-levels-with-an-amazing/7467024822.html,2915,Vancouver
2022-04-04 14:25:00,Surrey,Private Entrance Townhouse Style Apartment,2.0,1100.0,https://vancouver.craigslist.org/rds/apa/d/surrey-private-entrance-townhouse-style/7465033106.html,1800,Surrey
2022-04-04 14:22:00,#1708 - 438 Seymour St. Downtown Vancouver,Totally Renovated with Views,2.0,721.0,https://vancouver.craigslist.org/van/apa/d/vancouver-totally-renovated-with-views/7467018980.html,2700,Vancouver
2022-04-04 14:21:00,Vancouver,Furnished flex 2 bedroom + den or 1 bdrm + den Olympic Village,2.0,600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-flex-bedroom-den-or/7467018759.html,2750,Vancouver
2022-04-04 14:06:00,6951 Elmbridge Way,1 Bedroom Affordable Housing Unit Richmond - Ora,1.0,600.0,https://vancouver.craigslist.org/rch/apa/d/richmond-bedroom-affordable-housing/7465846901.html,1438,
2022-04-04 13:49:00,Richmond,1 Bedroom Furnished Apartment,1.0,700.0,https://vancouver.craigslist.org/rch/apa/d/richmond-bedroom-furnished-apartment/7467002832.html,2600,Richmond
2022-04-04 13:47:00,Collingwood-Joyce,"$1,850 / 1br + den  Brand new one bed and Den at Joyce by Westbank",1.0,500.0,https://vancouver.craigslist.org/van/apa/d/vancouver-br-den-brand-new-one-bed-and/7467001571.html,1850,
2022-04-04 13:46:00,Vancouver,Downtown Vancouver Trump tower luxury 1 Bed 1 Den 2 Bath for rent,1.0,847.0,https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-vancouver-trump/7467001370.html,4900,Vancouver
2022-04-04 13:43:00,Burquitlam,Brand New - 2bed/2bath w/Prkg&Locker - Move In Ready,2.0,728.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-north-brand-new-2bed-2bath/7464068021.html,2495,
2022-04-04 13:43:00,Brookswood,Detached 4 Bedroom House - Pets Considered (QV08),4.0,,https://vancouver.craigslist.org/bnc/apa/d/langley-detached-bedroom-house-pets/7466999941.html,3500,
2022-04-04 13:42:00,Surrey,New 2 Bedroom Unfurnished Basement Rental in Whalley,2.0,700.0,https://vancouver.craigslist.org/rds/apa/d/surrey-new-bedroom-unfurnished-basement/7456529750.html,1600,Surrey
2022-04-04 13:42:00,"Brentwood, Burnaby",INCREDIBLE 3 BED/3BTH SUB PENTHOUSE IN BRENTWOOD Tower 2!,3.0,1488.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-incredible-bed-3bth-sub/7466998920.html,4300,Burnaby
2022-04-04 13:41:00,Burnaby,Metrotown Moda-  35F 1BR 1 Den w/ parking- 690 ft,1.0,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-moda-35f-1br-den/7466999247.html,2300,Burnaby
2022-04-04 13:40:00,"Vancouver, Downtown",SPACIOUS APARTMENT IN WEST END,2.0,1250.0,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-apartment-in-west-end/7454344837.html,3290,Vancouver
2022-04-04 13:38:00,Lougheed Centre,AIR-CONDITIONED -BRAND New 1Br unit @ Vancouver Golf Club,1.0,610.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-air-conditioned-brand-new-1br/7465281322.html,2099,
2022-04-04 13:38:00,Metrotown,* RARE FIND * 3Br Unit   by Central Park,3.0,1156.0,https://vancouver.craigslist.org/pml/apa/d/burnaby-rare-find-3br-unit-by-central/7463836110.html,3150,
2022-04-04 13:38:00,Metrotown,*RENTED**BRAND NEW Air-Conditioned 2Br/2bath Unit @ Heart of Metrotown,2.0,690.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-rentedbrand-new-air-conditioned/7461102679.html,2520,
2022-04-04 13:38:00,Coquitlam Centre,2Br Corner Unit by Skytrain Stn,2.0,730.0,https://vancouver.craigslist.org/van/apa/d/coquitlam-2br-corner-unit-by-skytrain/7462316577.html,2150,Coquitlam
2022-04-04 13:37:00,Metrotown,Work place @ Metrotown,1.0,698.0,https://vancouver.craigslist.org/pml/apa/d/burnaby-work-place-metrotown/7461106229.html,2250,
2022-04-04 13:37:00,Metrotown,Spacious 2Br condo unit  @ Heart of Metrotown,2.0,910.0,https://vancouver.craigslist.org/pml/apa/d/burnaby-spacious-2br-condo-unit-heart/7459540396.html,2850,
2022-04-04 13:37:00,Lougheed Centre,*RENTED*THX* 2Br Condo Unit @ Lougheed Centre,2.0,870.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-rentedthx-2br-condo-unit/7462195051.html,2599,
2022-04-04 13:37:00,Metrotown,*AIR-CONDITIONING* 2Br Corner Unit  @ Heart of Metrotown,2.0,850.0,https://vancouver.craigslist.org/pml/apa/d/burnaby-air-conditioning-2br-corner/7464212572.html,2890,
2022-04-04 13:37:00,Metrotown,BRAND NEW- 2Br Live&Work @ Polaris,2.0,1390.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-2br-livework-polaris/7458681395.html,4999,
2022-04-04 13:37:00,Vancouver,Pending now—1BR 1Den  suite  Vancouver center Downtown--600ft,1.0,536.0,https://vancouver.craigslist.org/van/apa/d/vancouver-pending-now1br-1den-suite/7455751367.html,2100,Vancouver
2022-04-04 13:36:00,Port Coquitlam,Renovated 3 Bedroom Suite! - Near Transit,3.0,1100.0,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-renovated-bedroom-suite/7465084288.html,2200,Coquitlam
2022-04-04 13:32:00,Vancouver,1Br+Den/1Bath Condo in Olympic Village,1.0,590.0,https://vancouver.craigslist.org/van/apa/d/vancouver-1brden-1bath-condo-in-olympic/7465948162.html,2675,Vancouver
2022-04-04 13:23:00,Vancouver,Yaletown 2BR2BA plus Den and storage 1 Parking with view,2.0,1050.0,https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-2br2ba-plus-den-and/7458332945.html,4300,Vancouver
2022-04-04 13:22:00,"North Vancouver, British Columbia",Beautiful Luxury 2 Bed & 2 Bath Suite - Available May 1st!,2.0,730.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-beautiful-luxury-bed/7456413222.html,2875,North Vancouver
2022-04-04 13:22:00,Port Coquitlam,"Modern 1 Bed in Fremont Village - Starting at $1,795!!",1.0,580.0,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-modern-bed-in-fremont/7465821376.html,1795,Coquitlam
2022-04-04 13:22:00,Port Coquitlam,Beautiful Two Bedroom Units Available May 1st!!,2.0,880.0,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-beautiful-two-bedroom/7465822582.html,2475,Coquitlam
2022-04-04 13:21:00,"Caulfeild, West Vancouver",(MANDERGROUP.COM) Pied A Terre?!!,1.0,450.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-mandergroupcom-pied-terre/7464590716.html,1795,West Vancouver
2022-04-04 13:21:00,"Ambleside, West Vancouver",(MANDERGROUP.COM) Full Package!,2.0,1600.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-mandergroupcom-full/7466989016.html,6995,West Vancouver
2022-04-04 13:16:00,"Dundarave, West Vancouver",(MANDERGROUP.COM) OCEAN DREAMING!,4.0,4047.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-mandergroupcom-ocean/7456449043.html,19995,West Vancouver
2022-04-04 13:15:00,"British Properties, West Vancouver",(MANDERGROUP.COM) In Limbo!?!,5.0,5200.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-mandergroupcom-in-limbo/7466986254.html,7995,West Vancouver
2022-04-04 13:13:00,2945 Albion Drive,3 Bedroom House in Coquitlam with Yard!,3.0,1785.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-bedroom-house-in-coquitlam/7466144589.html,3600,
2022-04-04 13:13:00,Coquitlam,SHORT TERM RANCH PARK HOME FOR RENT,5.0,4224.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-short-term-ranch-park-home/7466165615.html,4200,Coquitlam
2022-04-04 13:08:00,"Vancouver, Marpole",Close to UBC Modern 1 br+Flex includes Parking 8588 Cornish St.,1.0,650.0,https://vancouver.craigslist.org/van/apa/d/vancouver-close-to-ubc-modern-brflex/7466982608.html,2200,Vancouver
2022-04-04 13:07:00,Downtown Vancouver,Open Concept 1BR/1BA + Office,1.0,515.0,https://vancouver.craigslist.org/van/apa/d/vancouver-open-concept-1br-1ba-office/7466981852.html,2350,Vancouver
2022-04-04 12:55:00,1189 Melville Street - Coal Harbour,"Coal Harbour 2Br and Sun Rm. w/ 2 1/2 ba. $4,900/month",2.0,1450.0,https://vancouver.craigslist.org/van/apa/d/vancouver-coal-harbour-2br-and-sun-rm/7466975518.html,4900,
2022-04-04 12:53:00,Newton Center,Handyman in Commercial Building 2BR Suite w/ Laundry,2.0,1500.0,https://vancouver.craigslist.org/rds/apa/d/surrey-upper-west-handyman-in/7465714867.html,1600,
2022-04-04 12:51:00,Vancouver,RARE 2Bed + 2 Bath Brand New Ocean View Coal Harbour Condo,2.0,1390.0,https://vancouver.craigslist.org/van/apa/d/vancouver-rare-2bed-bath-brand-new/7466973230.html,6000,Vancouver
2022-04-04 12:51:00,West End,LUXURY 2 BED 2 BATH + DEN FOR RENT AVAIL MAY 1,2.0,2200.0,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-bed-bath-den-for-rent/7466973108.html,12750,
2022-04-04 12:49:00,White Rock,"$1,550/1br - 700sq.ft. One Bedroom for rent in beautiful White Rock",1.0,700.0,https://vancouver.craigslist.org/rds/apa/d/white-rock-br-700sqft-one-bedroom-for/7466972467.html,1550,
2022-04-04 12:49:00,Vancouver,3 bed/2 and half bath furnished at Fairmont,3.0,2680.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-and-half-bath-furnished/7454634505.html,18800,Vancouver
2022-04-04 12:46:00,West Vancouver,Spectacular views! Quiet neighborhood!,1.0,635.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-north-spectacular-views/7465226696.html,2037,West Vancouver
2022-04-04 12:46:00,"West Vancouver, Bc",South Facing!  Spectacular ocean views!,2.0,885.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-north-south-facing/7464075685.html,2812,West Vancouver
2022-04-04 12:45:00,Vancouver Beach District,Vancouver House Excellent layout with Island,1.0,529.0,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-house-excellent/7466970392.html,2600,Vancouver
2022-04-04 12:40:00,City Of Vancouver,Studio in Mount Pleasant,1.0,550.0,https://vancouver.craigslist.org/van/apa/d/vancouver-studio-in-mount-pleasant/7466967966.html,1450,Vancouver
2022-04-04 12:34:00,White Rock,"$1,550/1br - 700sqft One Bedrooms in Beautiful White Rock",1.0,700.0,https://vancouver.craigslist.org/rds/apa/d/white-rock-br-700sqft-one-bedrooms-in/7466964797.html,1550,
2022-04-04 12:32:00,Surrey,1 bedroom Bsmt suite,1.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-bedroom-bsmt/7466963273.html,1450,Surrey
2022-04-04 12:26:00,White Rock,"$1,500 1br-700 sqft One Bedrooms for rent in beautiful White Rock",1.0,700.0,https://vancouver.craigslist.org/rds/apa/d/white-rock-br-700-sqft-one-bedrooms-for/7466959989.html,1550,
2022-04-04 12:26:00,Burnaby,Beautiful 2 Bedroom 2 Bath Townhouse - Available NOW,2.0,920.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-beautiful-bedroom-bath/7466959962.html,2600,Burnaby
2022-04-04 12:13:00,White Rock East Beach,"LOCATION, LOCATION, LOCATION... White Rock Beach Rental Suite",2.0,1050.0,https://vancouver.craigslist.org/rds/apa/d/white-rock-location-location-location/7466953126.html,1550,
2022-04-04 12:07:00,Surrey,Clayton Coach House,1.0,500.0,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-clayton-coach-house/7466949538.html,1350,Surrey
2022-04-04 12:02:00,Downtown Vancouver,"New Downtown Water-View 2 Bedroom, Pet-friendly",2.0,800.0,https://vancouver.craigslist.org/van/apa/d/vancouver-new-downtown-water-view/7466935653.html,4075,Vancouver
2022-04-04 12:00:00,Downtown Vancouver,Bright 1 Bed and Den - Be the First to Live at Chronicle!,1.0,570.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bright-bed-and-den-be-the/7466930990.html,3375,Vancouver
2022-04-04 11:59:00,Gastown,Live/Work Space - Paris Block,,1990.0,https://vancouver.craigslist.org/van/apa/d/vancouver-live-work-space-paris-block/7466944825.html,5695,
2022-04-04 11:58:00,Fleetwood,**Top Floor / Corner Unit: Spacious Clean Studio + Bathtub/Shower**,,525.0,https://vancouver.craigslist.org/rds/apa/d/surrey-top-floor-corner-unit-spacious/7454762551.html,1095,
2022-04-04 11:58:00,Burnaby,2 bedroom 1 bath,2.0,632.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-bath/7466944354.html,1950,Burnaby
2022-04-04 11:55:00,Downtown Vancouver,Bright Corner 2 bed unit w/ False Creek views | Beach District,2.0,1066.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bright-corner-bed-unit-false/7466942757.html,2950,Vancouver
2022-04-04 11:52:00,"Fraser-Sunset, Vancouver",Pet-friendly Studio with Sunroom  Available May 1st!,,496.0,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-studio-with/7466941146.html,1550,Vancouver
2022-04-04 11:51:00,Ambleside Beach- West Vancouver,CROWN JEWEL OF WEST VANCOUVER- DON’T MISS OUT!  3700,1.0,900.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-crown-jewel-of-west/7466940389.html,3700,West Vancouver
2022-04-04 11:50:00,"South Arm, Richmond",Brand New 3 bedroom + Den,3.0,2100.0,https://vancouver.craigslist.org/rch/apa/d/richmond-brand-new-bedroom-den/7465889856.html,3800,Richmond
2022-04-04 11:49:00,Burnaby,in heart of City of Lougheed,1.0,650.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-in-heart-of-city-of-lougheed/7466939529.html,2050,Burnaby
2022-04-04 11:46:00,City Of Vancouver,1 bedroom 1 bath - available Apr 11th,1.0,449.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bath-available-apr/7462860411.html,1740,Vancouver
2022-04-04 11:44:00,Triomphe Brentwood Burnaby,2 Bed/Den 2 bath condo at Triomphe Brentwood Burnaby Avail Now,2.0,980.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bed-den-bath-condo-at-triomphe/7464089601.html,3800,Burnaby
2022-04-04 11:42:00,Morgan Heights,Corner unit 3 bed townhouse in central south surrey,3.0,1350.0,https://vancouver.craigslist.org/rds/apa/d/mission-corner-unit-bed-townhouse-in/7465789140.html,3300,
2022-04-04 11:42:00,Tsawwassen,Jun 1:EXEC FULLY FRNSHED WTR VIEW PENTHOUSE,2.0,750.0,https://vancouver.craigslist.org/rds/apa/d/delta-southwest-jun-1exec-fully-frnshed/7466935578.html,2700,
2022-04-04 11:40:00,Langley,Two Bedroom Coach House with large attached shop,2.0,1450.0,https://vancouver.craigslist.org/rds/apa/d/langley-two-bedroom-coach-house-with/7465288843.html,3300,Langley
2022-04-04 11:39:00,Downtown Vancouver,New Studio / Bachelor with Spacious Kitchen & Storage + PET-FRIENDLY,,515.0,https://vancouver.craigslist.org/van/apa/d/vancouver-new-studio-bachelor-with/7466927443.html,2950,Vancouver
2022-04-04 11:38:00,Vancouver,2 bdrm suite for rent,2.0,600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bdrm-suite-for-rent/7461763660.html,1850,Vancouver
2022-04-04 11:36:00,Vancouver,UBC 2 Bedroom 2 Bathroom Condo for Rent,2.0,1030.0,https://vancouver.craigslist.org/van/apa/d/vancouver-ubc-bedroom-bathroom-condo/7465413316.html,3600,Vancouver
2022-04-04 11:35:00,City Of Vancouver,Two Bedroom Unit Available,2.0,788.0,https://vancouver.craigslist.org/van/apa/d/vancouver-two-bedroom-unit-available/7466931768.html,2700,Vancouver
2022-04-04 11:34:00,Kitsilano Area,102-1860 W2nd ave 1 bdrm newly renovated apartment,1.0,600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-w2nd-ave-bdrm-newly-renovated/7466931332.html,1850,
2022-04-04 11:30:00,City Of Vancouver,One Bedroom Unit Available,1.0,624.0,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-unit-available/7466929156.html,1900,Vancouver
2022-04-04 11:29:00,Yaletown,Mondrian1 989 Richards 2 BR/BA + DEN + 1 Pkg +1 Storage + BALCONY + FP,2.0,832.0,https://vancouver.craigslist.org/van/apa/d/vancouver-mondrian1-989-richards-br-ba/7465940880.html,3200,
2022-04-04 11:28:00,Point Grey Ubc,FULLY FURNISHED Studio laneway @ W.14th&Trimble $2050/inc. utilities,1.0,500.0,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio/7466928079.html,2050,
2022-04-04 11:27:00,New Westminster,2 Bedroom Apartment + Den on 2nd floor available 1st May,2.0,1000.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-bedroom-apartment-den/7466927559.html,2300,New Westminster
2022-04-04 11:27:00,Surrey,Coach House for rent,1.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-coach-house-for-rent/7455161390.html,1300,Surrey
2022-04-04 11:26:00,Brentwood Near Holdom Skytrain,New 2brm/2bath Condo with Large Patio - Pet Friendly,2.0,785.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-new-2brm-2bath-condo-with-large/7466927002.html,2300,
2022-04-04 11:26:00,Kitsilano,1 bedroom Kitsilano,1.0,569.0,https://vancouver.craigslist.org/van/apa/d/bedroom-kitsilano/7466926653.html,1900,
2022-04-04 11:25:00,1836 East Hastings,1 Bedroom Loft - Available in Hastings Sunrise!!- May 1,1.0,700.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-loft-available-in/7466926086.html,1650,
2022-04-04 11:24:00,Vancouver,Yaletown Townhouse Short term rental Minimum stay 30 days Max 90,1.0,1100.0,https://vancouver.craigslist.org/van/apa/d/yaletown-townhouse-short-term-rental/7466925692.html,5795,Vancouver
2022-04-04 11:21:00,"Edgemont, North Vancouver",Edgemont House For Rent,2.0,1424.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-edgemont-house-for-rent/7463691034.html,5000,North Vancouver
2022-04-04 11:21:00,"Ambleside, West Vancouver",West Vancouver Fully Renovated House for Rent,5.0,3000.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-vancouver-fully/7462596391.html,7000,West Vancouver
2022-04-04 11:20:00,Vancouver West End,213-1050 Broughton Street 1 bdrm Avail May 1st or 15th,1.0,700.0,https://vancouver.craigslist.org/van/apa/d/vancouver-broughton-street-bdrm-avail/7466922778.html,1900,Vancouver
2022-04-04 11:20:00,"Downtown Vancouver, Bc","Rarely on the Market, Spacious Convenience, 2Bedrooms, 2Dens, 2Baths,",2.0,1140.0,https://vancouver.craigslist.org/van/apa/d/vancouver-rarely-on-the-market-spacious/7466923416.html,3500,Vancouver
2022-04-04 11:19:00,City Of Vancouver,Studio Unit Available,,357.0,https://vancouver.craigslist.org/van/apa/d/vancouver-studio-unit-available/7466923050.html,1700,Vancouver
2022-04-04 11:19:00,Burnaby,2-bedroom apartment close to Brentwood Mall,2.0,830.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-apartment-close-to/7465931382.html,2700,Burnaby
2022-04-04 11:15:00,Surrey - Clayton,2 Bedroom 2 Bath Corner Unit,2.0,810.0,https://vancouver.craigslist.org/rds/apa/d/surrey-east-bedroom-bath-corner-unit/7466920575.html,2350,Surrey
2022-04-04 11:13:00,Vancouver Near Rupert And 5Th,two bedroom near rupert skytrain station,2.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-two-bedroom-near-rupert/7461597974.html,2500,Vancouver
2022-04-04 11:13:00,Coquitlam,Ground Floor 3Bedroom plus Den and 3 washrooms,3.0,1078.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-ground-floor-3bedroom-plus/7466919452.html,3980,Coquitlam
2022-04-04 11:09:00,New Westminster,Large and Beautiful 1 Bedroom 850 Sq Ft New West,1.0,850.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-large-and-beautiful/7454711344.html,1650,New Westminster
2022-04-04 11:08:00,North Vancouver,Central Lonsdale 2 Bed + 2 Bath w/Patio,2.0,793.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-central-lonsdale-bed/7466916796.html,2850,North Vancouver
2022-04-04 11:07:00,Richmond,"NEW Luxury ""Modern Farmhouse"" style - 1 Bedroom ground floor suite",1.0,1200.0,https://vancouver.craigslist.org/rch/apa/d/richmond-new-luxury-modern-farmhouse/7463402687.html,2000,Richmond
2022-04-04 11:07:00,Richmond,NEW Luxe and large fully renovated 3 Bedroom Suite,3.0,1200.0,https://vancouver.craigslist.org/rch/apa/d/richmond-new-luxe-and-large-fully/7463400331.html,3000,Richmond
2022-04-04 11:06:00,Langley,Two Bedroom Coach House in Brookswood,2.0,,https://vancouver.craigslist.org/rds/apa/d/langley-two-bedroom-coach-house-in/7466915262.html,1900,Langley
2022-04-04 11:06:00,"814-4Th Ave New Westminster, Bc",San Mateo Apartments - 1 Bedroom Apartment,1.0,600.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-san-mateo-apartments/7466915095.html,1495,New Westminster
2022-04-04 11:05:00,Richmond,"Richmond 3bedroom 3baths townhouse May1st,2022",3.0,1400.0,https://vancouver.craigslist.org/rch/apa/d/richmond-richmond-3bedroom-3baths/7455606968.html,3288,Richmond
2022-04-04 11:03:00,Coquitlam,Sherwood apartments available now!,1.0,600.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-north-sherwood-apartments/7465845502.html,1500,Coquitlam
2022-04-04 11:03:00,East Vancouver,1 Br APARTMENT - GREAT CENTRAL LOCATION,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-br-apartment-great-central/7466913272.html,1650,Vancouver
2022-04-04 11:01:00,Vancouver,Nice One-Bedroom Garden Suite Nearby Langara,1.0,500.0,https://vancouver.craigslist.org/van/apa/d/vancouver-nice-one-bedroom-garden-suite/7466910631.html,1500,Vancouver
2022-04-04 10:56:00,Surreyfleetwood,3BR/2 bath Rancher for rent,3.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-east-3br-bath-rancher-for-rent/7464406827.html,2700,Surrey
2022-04-04 10:48:00,Burnaby,2 bdrm 2 bthrm highrise in Brenwood Park,2.0,925.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bdrm-bthrm-highrise-in-brenwood/7463657564.html,3300,Burnaby
2022-04-04 10:47:00,Downtown,L'Hermitage,2.0,1100.0,https://vancouver.craigslist.org/van/apa/d/vancouver-lhermitage/7455792920.html,3500,
2022-04-04 10:47:00,Vancouver,Spring Special-Brand New 5 Bedroom House to Rent,5.0,2000.0,https://vancouver.craigslist.org/van/apa/d/vancouver-spring-special-brand-new/7466904062.html,3800,Vancouver
2022-04-04 10:45:00,Vancouver,Luxury New 3 bedrooms Home,3.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-new-bedrooms-home/7454402692.html,5300,Vancouver
2022-04-04 10:40:00,South Surrey,South Surrey Basement,2.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-south-surrey-basement/7466899814.html,1600,Surrey
2022-04-04 10:36:00,Surrey,New spacious 1 bedroom suite close to fraser hwy and 152nd st,1.0,500.0,https://vancouver.craigslist.org/rds/apa/d/surrey-new-spacious-bedroom-suite-close/7466897915.html,1300,Surrey
2022-04-04 10:35:00,Tsawwassen,house for rent,3.0,,https://vancouver.craigslist.org/rds/apa/d/delta-southwest-house-for-rent/7466897200.html,4500,
